단속구분,단속장소,단속건수,lat,lon
PDA단속,창원시 마산회원구 회원동 태광주유소,20 ,35.2252621,128.5711319
PDA단속,창원시 마산회원구 회원동 파크센트럴 신축공사,2 ,35.2211206,128.563554
PDA단속,창원시 마산회원구 회원동 팔거리 GS,5 ,35.2185718,128.5630981
PDA단속,창원시 마산회원구 회원동 평화교회,1 ,35.2233557,128.57155
PDA단속,창원시 마산회원구 회원동 필립스서비스센터,3 ,35.2218393,128.5740703
PDA단속,창원시 마산회원구 회원동 하나로마트,6 ,35.2379148,128.5816888
PDA단속,창원시 마산회원구 회원동 한들,1 ,35.2178427,128.5755217
PDA단속,창원시 마산회원구 회원동 한효프라자,1 ,35.2175436,128.5709304
PDA단속,창원시 마산회원구 회원동 할인마트보,1 ,35.2211206,128.563554
PDA단속,창원시 마산회원구 회원동 현대의자,1 ,35.2260398,128.5734094
PDA단속,창원시 마산회원구 회원동 형제이용원,2 ,35.2154998,128.5757219
PDA단속,창원시 마산회원구 회원동 화신분식,5 ,35.2196291,128.5746863
PDA단속,창원시 마산회원구 회원동 화이트 빌,1 ,35.2231512,128.5707709
PDA단속,창원시 마산회원구 회원동 황금플라자,1 ,35.2213737,128.5707432
PDA단속,창원시 마산회원구 회원동 황짬뽕,14 ,35.2208877,128.573633
PDA단속,창원시 마산회원구 회원동 회산교공영주차장,5 ,35.2163465,128.5704655
PDA단속,창원시 마산회원구 회원동 회산다리,13 ,35.2163465,128.5704655
PDA단속,창원시 마산회원구 회원동 회산다리,1 ,35.2163465,128.5704655
PDA단속,창원시 마산회원구 회원동 회원1동버스정류,4 ,35.219231,128.574825
PDA단속,창원시 마산회원구 회원동 회원2동주민센터,83 ,35.2189014,128.5692429
PDA단속,창원시 마산회원구 회원동 회원농협,10 ,35.2206353,128.5791765
PDA단속,창원시 마산회원구 회원동 회원도서관,51 ,35.2245678,128.5735484
PDA단속,창원시 마산회원구 회원동 회원동 축협,3 ,35.218134,128.5805898
PDA단속,창원시 마산회원구 회원동 회원동부산우유,1 ,35.2186626,128.574462
PDA단속,창원시 마산회원구 회원동 회원동주민센타구,14 ,35.2182352,128.5740763
PDA단속,창원시 마산회원구 회원동 회원맨션건너편 ,1 ,35.222268,128.571133
PDA단속,창원시 마산회원구 회원동 회원북3길앞 경사로,1 ,35.2207275,128.579688
PDA단속,창원시 마산회원구 회원동 회원빌라,1 ,35.2170129,128.5602443
PDA단속,창원시 마산회원구 회원동 회원신협민원발생,1 ,35.2183739,128.5642994
PDA단속,창원시 마산회원구 회원동 회원주유소 ,3 ,35.2205476,128.5736723
PDA단속,창원시 마산회원구 회원동 회원주유소,8 ,35.2205476,128.5736723
PDA단속,창원시 마산회원구 회원동 회원주차장,2 ,35.2197266,128.5740236
PDA단속,창원시 마산회원구 회원동 회원초교,49 ,35.2198372,128.5667852
PDA단속,창원시 마산회원구 회원동 회원파출소,14 ,35.2182355,128.5740765
PDA단속,창원시 마산회원구 회원동 회합교,1 ,35.2211206,128.563554
PDA단속,창원시 마산회원구 회원동 휴인테리어,3 ,35.2151523,128.5757984
이동형CCTV단속,창원시 마산회원구 248.1,1 ,35.2206349,128.5795296
이동형CCTV단속,창원시 마산회원구 3. 15대로,49 ,35.2300216,128.5802661
이동형CCTV단속,창원시 마산회원구 3.15대로대현프리몰,1 ,35.2387607,128.5826305
이동형CCTV단속,창원시 마산회원구 3.15대로무학빌딩,1 ,35.2292062,128.5759647
이동형CCTV단속,창원시 마산회원구 365병원,4 ,35.2337554,128.5794915
이동형CCTV단속,창원시 마산회원구 3·15대로,"4,973 ",35.2300216,128.5802661
이동형CCTV단속,창원시 마산회원구 3·15대로523,1 ,35.2208877,128.573633
이동형CCTV단속,창원시 마산회원구 3·15대로,4 ,35.2300216,128.5802661
이동형CCTV단속,창원시 마산회원구 경남대로,370 ,35.2310517,128.5045003
이동형CCTV단속,창원시 마산회원구 경남은행본점,9 ,35.23057,128.576772
이동형CCTV단속,창원시 마산회원구 광려로,258 ,35.2075849,128.483974
이동형CCTV단속,창원시 마산회원구 광려로55삼계블루힐4,1 ,35.2198448,128.5009442
이동형CCTV단속,창원시 마산회원구 광려천동로,20 ,35.2542248,128.5195085
이동형CCTV단속,창원시 마산회원구 광려천북로,662 ,35.2592528,128.5122382
이동형CCTV단속,창원시 마산회원구 광려천서로,"3,068 ",35.2520918,128.5133634
이동형CCTV단속,창원시 마산회원구 교방동무학로,3 ,35.2214496,128.5658973
이동형CCTV단속,창원시 마산회원구 교방동회원남25길,2 ,35.2156563,128.5643965
이동형CCTV단속,창원시 마산회원구 교방시장1길,1 ,35.2170696,128.5630564
이동형CCTV단속,창원시 마산회원구 구암남10길,6 ,35.2495511,128.5992105
이동형CCTV단속,창원시 마산회원구 구암남1길,411 ,35.2436385,128.5902494
이동형CCTV단속,창원시 마산회원구 구암남2길,6 ,35.2442063,128.5907554
이동형CCTV단속,창원시 마산회원구 구암남3길,3 ,35.2458714,128.59194
이동형CCTV단속,창원시 마산회원구 구암남4길,2 ,35.2468084,128.5931855
이동형CCTV단속,창원시 마산회원구 구암남5길,53 ,35.2462025,128.592043
이동형CCTV단속,창원시 마산회원구 구암남6길,1 ,35.2456825,128.5921435
이동형CCTV단속,창원시 마산회원구 구암남7길,30 ,35.2446457,128.5912159
이동형CCTV단속,창원시 마산회원구 구암동 구암낭4길,1 ,35.2468084,128.5931855
이동형CCTV단속,창원시 마산회원구 구암동 팔용로,2 ,35.243226,128.5940338
이동형CCTV단속,창원시 마산회원구 구암동3.15대로,50 ,35.2527592,128.5886573
이동형CCTV단속,창원시 마산회원구 구암동구암남10길,61 ,35.2495511,128.5992105
이동형CCTV단속,창원시 마산회원구 구암동구암남16길,5 ,35.2492488,128.5987513
이동형CCTV단속,창원시 마산회원구 구암동구암남1길,12 ,35.2436385,128.5902494
이동형CCTV단속,창원시 마산회원구 구암동구암남1길,1 ,35.2436385,128.5902494
이동형CCTV단속,창원시 마산회원구 구암동구암남2길,105 ,35.2442063,128.5907554
이동형CCTV단속,창원시 마산회원구 구암동구암남2길,1 ,35.2442063,128.5907554
이동형CCTV단속,창원시 마산회원구 구암동구암남3길,3 ,35.2458714,128.59194
이동형CCTV단속,창원시 마산회원구 구암동구암남4길,73 ,35.2468084,128.5931855
이동형CCTV단속,창원시 마산회원구 구암동구암남5길,3 ,35.2462025,128.592043
이동형CCTV단속,창원시 마산회원구 구암동구암남6길,15 ,35.2456825,128.5921435
이동형CCTV단속,창원시 마산회원구 구암동구암남7길,"1,114 ",35.2446457,128.5912159
이동형CCTV단속,창원시 마산회원구 구암동구암남7길,4 ,35.2446457,128.5912159
이동형CCTV단속,창원시 마산회원구 구암동구암남9길,10 ,35.2491218,128.5976347
이동형CCTV단속,창원시 마산회원구 구암동구암서1길,4 ,35.2509063,128.5974653
이동형CCTV단속,창원시 마산회원구 구암동봉양로,5 ,35.2566865,128.59819
이동형CCTV단속,창원시 마산회원구 구암동산호천동길,1 ,35.2299799,128.5836042
이동형CCTV단속,창원시 마산회원구 구암동양덕로,5 ,35.2261753,128.5886999
이동형CCTV단속,창원시 마산회원구 구암동양덕북17길,1 ,35.2356323,128.5840816
이동형CCTV단속,창원시 마산회원구 구암동양덕북18길,1 ,35.2366974,128.5838218
이동형CCTV단속,창원시 마산회원구 구암동양덕북2길,1 ,35.250593,128.6007396
이동형CCTV단속,창원시 마산회원구 구암동양덕서로,1 ,35.2270587,128.5804569
이동형CCTV단속,창원시 마산회원구 구암동양덕옛2길,1 ,35.2330669,128.5801308
이동형CCTV단속,창원시 마산회원구 구암동중리2길,1 ,35.2484413,128.5096573
이동형CCTV단속,창원시 마산회원구 구암동팔룡로,"3,301 ",35.243226,128.5940338
이동형CCTV단속,창원시 마산회원구 구암동학교단지로,1 ,35.2434365,128.5966126
이동형CCTV단속,창원시 마산회원구 구암동합성옛길,3 ,35.2391558,128.585288
이동형CCTV단속,창원시 마산회원구 구암서1길,7 ,35.2509063,128.5974653
이동형CCTV단속,창원시 마산회원구 구암서2길,2 ,35.2480428,128.5914538
이동형CCTV단속,창원시 마산회원구 구암서4길,99 ,35.2472437,128.5892087
이동형CCTV단속,창원시 마산회원구 구암서6길,1 ,35.2485065,128.5917682
이동형CCTV단속,창원시 마산회원구 금강로,"1,821 ",35.2474578,128.5883689
이동형CCTV단속,창원시 마산회원구 내서문화센터,3 ,35.2426477,128.50361
이동형CCTV단속,창원시 마산회원구 내서읍 경남대로,3 ,35.2310517,128.5045003
이동형CCTV단속,창원시 마산회원구 내서읍 경남대로농협),2 ,35.2483498,128.510103
이동형CCTV단속,창원시 마산회원구 내서읍 광려천북로,9 ,35.2602875,128.5211186
이동형CCTV단속,창원시 마산회원구 내서읍 광려천서로,2 ,35.2520918,128.5133634
이동형CCTV단속,창원시 마산회원구 내서읍 삼계10길,4 ,35.2341192,128.5002193
이동형CCTV단속,창원시 마산회원구 내서읍 삼계6길,1 ,35.2331017,128.5034396
이동형CCTV단속,창원시 마산회원구 내서읍 중리초교어린,34 ,35.2555631,128.5201081
이동형CCTV단속,창원시 마산회원구 내서읍3.15대로,7 ,35.2597352,128.5051724
이동형CCTV단속,창원시 마산회원구 내서읍경남대로,377 ,35.2310517,128.5045003
이동형CCTV단속,창원시 마산회원구 내서읍광려로,317 ,35.2070246,128.5017791
이동형CCTV단속,창원시 마산회원구 내서읍광려천남로,27 ,35.2423057,128.5113516
이동형CCTV단속,창원시 마산회원구 내서읍광려천동로,1 ,35.2542248,128.5195085
이동형CCTV단속,창원시 마산회원구 내서읍광려천북로,9 ,35.2602875,128.5211186
이동형CCTV단속,창원시 마산회원구 내서읍광려천북로,2 ,35.2602875,128.5211186
이동형CCTV단속,창원시 마산회원구 내서읍광려천서로,"2,102 ",35.2520918,128.5133634
이동형CCTV단속,창원시 마산회원구 내서읍구암남2길,1 ,35.2442063,128.5907554
이동형CCTV단속,창원시 마산회원구 내서읍무학로,9 ,35.2214496,128.5658973
이동형CCTV단속,창원시 마산회원구 내서읍북성로,4 ,35.2263524,128.5652716
이동형CCTV단속,창원시 마산회원구 내서읍산호천동길,1 ,35.2299799,128.5836042
이동형CCTV단속,창원시 마산회원구 내서읍삼계10길,997 ,35.2341192,128.5002193
이동형CCTV단속,창원시 마산회원구 내서읍삼계11길,14 ,35.2379252,128.5036611
이동형CCTV단속,창원시 마산회원구 내서읍삼계1길,23 ,35.2278699,128.5039262
이동형CCTV단속,창원시 마산회원구 내서읍삼계2길,10 ,35.229463,128.5038594
이동형CCTV단속,창원시 마산회원구 내서읍삼계3길,1 ,35.2312601,128.5042712
이동형CCTV단속,창원시 마산회원구 내서읍삼계4길,16 ,35.2334035,128.5037404
이동형CCTV단속,창원시 마산회원구 내서읍삼계5길,1 ,35.2309138,128.503396
이동형CCTV단속,창원시 마산회원구 내서읍삼계6길,"2,087 ",35.2331017,128.5034396
이동형CCTV단속,창원시 마산회원구 내서읍삼계로,99 ,35.2342562,128.4955011
이동형CCTV단속,창원시 마산회원구 내서읍삼풍로,100 ,35.2320163,128.502531
이동형CCTV단속,창원시 마산회원구 내서읍삼호길,17 ,35.237178,128.5067824
이동형CCTV단속,창원시 마산회원구 내서읍삼호로,2 ,35.2274152,128.5747062
이동형CCTV단속,창원시 마산회원구 내서읍상곡로,914 ,35.2453224,128.498574
이동형CCTV단속,창원시 마산회원구 내서읍상곡안길,14 ,35.2442798,128.5015647
이동형CCTV단속,창원시 마산회원구 내서읍숲속로,1 ,35.2266658,128.4938436
이동형CCTV단속,창원시 마산회원구 내서읍양덕서로,1 ,35.2270587,128.5804569
이동형CCTV단속,창원시 마산회원구 내서읍양덕옛1길,2 ,35.2264285,128.5742338
이동형CCTV단속,창원시 마산회원구 내서읍유통단지로,10 ,35.2550945,128.5138207
이동형CCTV단속,창원시 마산회원구 내서읍중리2길,459 ,35.2484413,128.5096573
이동형CCTV단속,창원시 마산회원구 내서읍중리상곡로,211 ,35.2474781,128.5079822
이동형CCTV단속,창원시 마산회원구 내서읍함마대로,161 ,35.2515637,128.5119144
이동형CCTV단속,창원시 마산회원구 내서읍호계본동로,3 ,35.2648888,128.5176671
이동형CCTV단속,창원시 마산회원구 내서읍호계안길,7 ,35.2572427,128.5206448
이동형CCTV단속,창원시 마산회원구 내서읍호계안길,2 ,35.2572427,128.5206448
이동형CCTV단속,창원시 마산회원구 내서읍호원로,31 ,35.2566069,128.5246843
이동형CCTV단속,창원시 마산회원구 내서읍회성동7길,1 ,35.2325764,128.5661529
이동형CCTV단속,창원시 마산회원구 내서읍회원남25길,2 ,35.2169879,128.5645473
이동형CCTV단속,창원시 마산회원구 내서읍회원남31길,1 ,35.2178722,128.5626269
이동형CCTV단속,창원시 마산회원구 내서읍회원남로,8 ,35.2190433,128.5665244
이동형CCTV단속,창원시 마산회원구 덕재길,179 ,35.2455869,128.5864727
이동형CCTV단속,창원시 마산회원구 덕재길,4 ,35.2455869,128.5864727
이동형CCTV단속,창원시 마산회원구 동도센트리움,3 ,35.2338126,128.580151
이동형CCTV단속,창원시 마산회원구 두척동북성로,11 ,35.2263524,128.5652716
이동형CCTV단속,창원시 마산회원구 마산역,4 ,35.235266,128.5780693
이동형CCTV단속,창원시 마산회원구 마산합포구삼호로,3 ,35.2274152,128.5747062
이동형CCTV단속,창원시 마산회원구 마산합포구해안대로,2 ,35.2207275,128.579688
이동형CCTV단속,창원시 마산회원구 마산회원구3·15대로,85 ,35.2300216,128.5802661
이동형CCTV단속,창원시 마산회원구 마산회원구무학로,2 ,35.2214496,128.5658973
이동형CCTV단속,창원시 마산회원구 마산회원구봉양로,12 ,35.220285,128.5967958
이동형CCTV단속,창원시 마산회원구 마산회원구북성로,5 ,35.2263524,128.5652716
이동형CCTV단속,창원시 마산회원구 마산회원구산호천동길,3 ,35.2299799,128.5836042
이동형CCTV단속,창원시 마산회원구 마산회원구산호천서길,1 ,35.2324494,128.5806418
이동형CCTV단속,창원시 마산회원구 마산회원구삼계10길,1 ,35.2341192,128.5002193
이동형CCTV단속,창원시 마산회원구 마산회원구삼호로,7 ,35.2274152,128.5747062
이동형CCTV단속,창원시 마산회원구 마산회원구삼호천길,1 ,35.2300524,128.5725221
이동형CCTV단속,창원시 마산회원구 마산회원구석전동8길,15 ,35.2207275,128.579688
이동형CCTV단속,창원시 마산회원구 마산회원구석전동8길,66 ,35.2207275,128.579688
이동형CCTV단속,창원시 마산회원구 마산회원구석전동로,1 ,35.2207275,128.579688
이동형CCTV단속,창원시 마산회원구 마산회원구송평로,1 ,35.2399327,128.5544298
이동형CCTV단속,창원시 마산회원구 마산회원구양덕동2길,1 ,35.2237194,128.5896486
이동형CCTV단속,창원시 마산회원구 마산회원구양덕로,23 ,35.2261753,128.5886999
이동형CCTV단속,창원시 마산회원구 마산회원구양덕옛1길,1 ,35.2264285,128.5742338
이동형CCTV단속,창원시 마산회원구 마산회원구양덕옛2길,176 ,35.2315054,128.5785749
이동형CCTV단속,창원시 마산회원구 마산회원구용마로,8 ,35.2242808,128.5864829
이동형CCTV단속,창원시 마산회원구 마산회원구율림교로,16 ,35.229278,128.5844241
이동형CCTV단속,창원시 마산회원구 마산회원구팔용로,170 ,35.243226,128.5940338
이동형CCTV단속,창원시 마산회원구 마산회원구합성남로,282 ,35.2372748,128.5854142
이동형CCTV단속,창원시 마산회원구 마산회원구합성북16길,2 ,35.2207275,128.579688
이동형CCTV단속,창원시 마산회원구 마산회원구합성시장길,2 ,35.2408505,128.5868664
이동형CCTV단속,창원시 마산회원구 마산회원구합성옛길,121 ,35.2391558,128.585288
이동형CCTV단속,창원시 마산회원구 마산회원구합포로,31 ,35.2206349,128.5795296
이동형CCTV단속,창원시 마산회원구 마산회원구해안대로,11 ,35.2227531,128.5885673
이동형CCTV단속,창원시 마산회원구 마산회원구회원천북길,2 ,35.2174187,128.5680566
이동형CCTV단속,창원시 마산회원구 메트로시티,2 ,35.2252354,128.5855156
이동형CCTV단속,창원시 마산회원구 메트로시티상가,1 ,35.2252354,128.5855156
이동형CCTV단속,창원시 마산회원구 무학로,863 ,35.2214496,128.5658973
이동형CCTV단속,창원시 마산회원구 봉암공단로,7 ,35.2146269,128.6004542
이동형CCTV단속,창원시 마산회원구 봉암동3.15대로,1 ,35.2177913,128.6023236
이동형CCTV단속,창원시 마산회원구 봉암동구암남7길,1 ,35.2446457,128.5912159
이동형CCTV단속,창원시 마산회원구 봉암동무역로,3 ,35.2117034,128.5990417
이동형CCTV단속,창원시 마산회원구 봉암동봉덕2길,4 ,35.2247538,128.5968226
이동형CCTV단속,창원시 마산회원구 봉암동봉암공단8길,1 ,35.214216,128.5995583
이동형CCTV단속,창원시 마산회원구 봉암동봉암공단로,5 ,35.2138196,128.6008239
이동형CCTV단속,창원시 마산회원구 봉암동봉암북10길,27 ,35.2213742,128.5984466
이동형CCTV단속,창원시 마산회원구 봉암동봉양로,240 ,35.220285,128.5967958
이동형CCTV단속,창원시 마산회원구 봉암동팔용로,2 ,35.243226,128.5940338
이동형CCTV단속,창원시 마산회원구 봉암동합성시장길,1 ,35.2408505,128.5868664
이동형CCTV단속,창원시 마산회원구 봉암북10길,2 ,35.2211732,128.5980628
이동형CCTV단속,창원시 마산회원구 봉암북4길,1 ,35.2223418,128.5971691
이동형CCTV단속,창원시 마산회원구 봉양로,239 ,35.220285,128.5967958
이동형CCTV단속,창원시 마산회원구 부산우유,4 ,35.2315394,128.5874635
이동형CCTV단속,창원시 마산회원구 북성로,550 ,35.2263524,128.5652716
이동형CCTV단속,창원시 마산회원구 북성로351,1 ,35.2335781,128.5591104
이동형CCTV단속,창원시 마산회원구 북성로92 동경빌딩,1 ,35.213516,128.581433
이동형CCTV단속,창원시 마산회원구 산호동3.15대로,13 ,35.2207275,128.579688
이동형CCTV단속,창원시 마산회원구 산호동삼호로,1 ,35.2152876,128.5837644
이동형CCTV단속,창원시 마산회원구 산호동용마로,2 ,35.2185266,128.5807147
이동형CCTV단속,창원시 마산회원구 산호천동길,285 ,35.2299799,128.5836042
이동형CCTV단속,창원시 마산회원구 산호천동길,3 ,35.2299799,128.5836042
이동형CCTV단속,창원시 마산회원구 산호천서길,"2,664 ",35.2324494,128.5806418
이동형CCTV단속,창원시 마산회원구 산호천서길 메트로시티,4 ,35.2252354,128.5855156
이동형CCTV단속,창원시 마산회원구 삼계10길,284 ,35.2341192,128.5002193
이동형CCTV단속,창원시 마산회원구 삼계1길,1 ,35.2278699,128.5039262
이동형CCTV단속,창원시 마산회원구 삼계2길,271 ,35.229463,128.5038594
이동형CCTV단속,창원시 마산회원구 삼계4길,579 ,35.2334035,128.5037404
이동형CCTV단속,창원시 마산회원구 삼계5길,5 ,35.2309138,128.503396
이동형CCTV단속,창원시 마산회원구 삼계5길30대동아파트,3 ,35.2306213,128.5027493
이동형CCTV단속,창원시 마산회원구 삼계6길,"1,871 ",35.2331017,128.5034396
이동형CCTV단속,창원시 마산회원구 삼계6길12,1 ,35.2325954,128.5034965
이동형CCTV단속,창원시 마산회원구 삼계6길14,1 ,35.232791,128.5034944
이동형CCTV단속,창원시 마산회원구 삼계로,6 ,35.2342562,128.4955011
이동형CCTV단속,창원시 마산회원구 삼계로12,4 ,35.2322312,128.5035063
이동형CCTV단속,창원시 마산회원구 삼계리260-1,2 ,35.2228654,128.502429
이동형CCTV단속,창원시 마산회원구 삼계리45,13 ,35.2369826,128.5043432
이동형CCTV단속,창원시 마산회원구 삼계리46,1 ,35.2300286,128.5053438
이동형CCTV단속,창원시 마산회원구 삼계리51,5 ,35.234332,128.5027151
이동형CCTV단속,창원시 마산회원구 삼계리56,12 ,35.2332177,128.503842
이동형CCTV단속,창원시 마산회원구 삼계리57,4 ,35.2319841,128.5026511
이동형CCTV단속,창원시 마산회원구 삼계리산278-5,1 ,35.2257539,128.5040782
이동형CCTV단속,창원시 마산회원구 삼풍로,3 ,35.2320163,128.502531
이동형CCTV단속,창원시 마산회원구 삼호길,940 ,35.2207275,128.579688
이동형CCTV단속,창원시 마산회원구 삼호로 메트로시티,2 ,35.2252354,128.5855156
이동형CCTV단속,창원시 마산회원구 삼호로80메트로시티4,1 ,35.2252354,128.5855156
이동형CCTV단속,창원시 마산회원구 삼호로,7 ,35.2274152,128.5747062
이동형CCTV단속,창원시 마산회원구 삼호천길,199 ,35.2300524,128.5725221
이동형CCTV단속,창원시 마산회원구 상곡로,794 ,35.2453224,128.498574
이동형CCTV단속,창원시 마산회원구 상곡로49상곡주공,1 ,35.2434253,128.5001936
이동형CCTV단속,창원시 마산회원구 상곡로69다나횟집,1 ,35.2456949,128.4995525
이동형CCTV단속,창원시 마산회원구 상곡로83상곡리안마,1 ,35.2466487,128.4984342
이동형CCTV단속,창원시 마산회원구 상곡리190-19,1 ,35.2446242,128.5005975
이동형CCTV단속,창원시 마산회원구 상곡리199,4 ,35.2438466,128.5007366
이동형CCTV단속,창원시 마산회원구 상남동3.15대로,1 ,35.2293387,128.5759193
이동형CCTV단속,창원시 마산회원구 상남동3·15대로,1 ,35.2300216,128.5802661
이동형CCTV단속,창원시 마산회원구 상남동북성로,2 ,35.2121625,128.5717443
이동형CCTV단속,창원시 마산회원구 상남동회원천북길,1 ,35.2174187,128.5680566
이동형CCTV단속,창원시 마산회원구 석전남10길,3 ,35.2279126,128.5732107
이동형CCTV단속,창원시 마산회원구 석전남1길,2 ,35.2292675,128.5699347
이동형CCTV단속,창원시 마산회원구 석전남2길,1 ,35.2296556,128.5711557
이동형CCTV단속,창원시 마산회원구 석전남8길,6 ,35.2272161,128.5721176
이동형CCTV단속,창원시 마산회원구 석전남9길,1 ,35.2271436,128.5727428
이동형CCTV단속,창원시 마산회원구 석전동  양덕옛2길,1 ,35.2315054,128.5785749
이동형CCTV단속,창원시 마산회원구 석전동 양덕옛2길,3 ,35.2315054,128.5785749
이동형CCTV단속,창원시 마산회원구 석전동 회원동12길,1 ,35.2228425,128.572346
이동형CCTV단속,창원시 마산회원구 석전동10길,7 ,35.2328601,128.5747644
이동형CCTV단속,창원시 마산회원구 석전동11길,2 ,35.2333005,128.574761
이동형CCTV단속,창원시 마산회원구 석전동14길,2 ,35.2341395,128.5768158
이동형CCTV단속,창원시 마산회원구 석전동18길,52 ,35.2373263,128.5802294
이동형CCTV단속,창원시 마산회원구 석전동1길,4 ,35.2315839,128.5723659
이동형CCTV단속,창원시 마산회원구 석전동269,2 ,35.2276346,128.5742451
이동형CCTV단속,창원시 마산회원구 석전동289,5 ,35.2313658,128.5680742
이동형CCTV단속,창원시 마산회원구 석전동2길,8 ,35.2313945,128.5727656
이동형CCTV단속,창원시 마산회원구 석전동3.15대로,"1,115 ",35.2293387,128.5759193
이동형CCTV단속,창원시 마산회원구 석전동3.15대로,5 ,35.2293387,128.5759193
이동형CCTV단속,창원시 마산회원구 석전동3·15대로,269 ,35.2295325,128.5703324
이동형CCTV단속,창원시 마산회원구 석전동3길,5 ,35.2311988,128.5734774
이동형CCTV단속,창원시 마산회원구 석전동4길,1 ,35.2310071,128.5741675
이동형CCTV단속,창원시 마산회원구 석전동5길,1 ,35.2306928,128.5747066
이동형CCTV단속,창원시 마산회원구 석전동6길,2 ,35.2305069,128.5754522
이동형CCTV단속,창원시 마산회원구 석전동7길,1 ,35.2312038,128.5734827
이동형CCTV단속,창원시 마산회원구 석전동8길,49 ,35.2331251,128.5765303
이동형CCTV단속,창원시 마산회원구 석전동8길,312 ,35.2331251,128.5765303
이동형CCTV단속,창원시 마산회원구 석전동9길,6 ,35.2332392,128.5759227
이동형CCTV단속,창원시 마산회원구 석전동광려천서로,5 ,35.247925,128.5096371
이동형CCTV단속,창원시 마산회원구 석전동구암남2길,1 ,35.2442063,128.5907554
이동형CCTV단속,창원시 마산회원구 석전동구암남7길,1 ,35.2446457,128.5912159
이동형CCTV단속,창원시 마산회원구 석전동동도센트리움,1 ,35.2338126,128.580151
이동형CCTV단속,창원시 마산회원구 석전동로,211 ,35.2320772,128.5750356
이동형CCTV단속,창원시 마산회원구 석전동마산역광장로,3 ,35.235266,128.5780693
이동형CCTV단속,창원시 마산회원구 석전동무학로,94 ,35.2214496,128.5658973
이동형CCTV단속,창원시 마산회원구 석전동봉양로,1 ,35.220285,128.5967958
이동형CCTV단속,창원시 마산회원구 석전동북성로,46 ,35.2295325,128.5703324
이동형CCTV단속,창원시 마산회원구 석전동삼계10길,2 ,35.2328601,128.5747644
이동형CCTV단속,창원시 마산회원구 석전동삼호로,146 ,35.2295325,128.5703324
이동형CCTV단속,창원시 마산회원구 석전동삼호천길,27 ,35.2300524,128.5725221
이동형CCTV단속,창원시 마산회원구 석전동석전남20길,2 ,35.2271303,128.570512
이동형CCTV단속,창원시 마산회원구 석전동석전남23길,6 ,35.2262999,128.5709712
이동형CCTV단속,창원시 마산회원구 석전동석전남2길,19 ,35.2296556,128.5711557
이동형CCTV단속,창원시 마산회원구 석전동석전남7길,1 ,35.2289793,128.5724108
이동형CCTV단속,창원시 마산회원구 석전동석전남8길,44 ,35.2272161,128.5721176
이동형CCTV단속,창원시 마산회원구 석전동석전남9길,1 ,35.2271436,128.5727428
이동형CCTV단속,창원시 마산회원구 석전동석전동12길,7 ,35.2330251,128.576381
이동형CCTV단속,창원시 마산회원구 석전동석전동12길,3 ,35.2330251,128.576381
이동형CCTV단속,창원시 마산회원구 석전동석전동17길,1 ,35.2368214,128.5790391
이동형CCTV단속,창원시 마산회원구 석전동석전동8길,923 ,35.2331251,128.5765303
이동형CCTV단속,창원시 마산회원구 석전동석전동로,363 ,35.2320772,128.5750356
이동형CCTV단속,창원시 마산회원구 석전동석전북17길,13 ,35.231259,128.5665507
이동형CCTV단속,창원시 마산회원구 석전동석전북20길,2 ,35.2309413,128.5678189
이동형CCTV단속,창원시 마산회원구 석전동석전북21길,2 ,35.2308541,128.568268
이동형CCTV단속,창원시 마산회원구 석전동석전북22길,1 ,35.2302099,128.5686049
이동형CCTV단속,창원시 마산회원구 석전동석전서9길,2 ,35.2280403,128.5672772
이동형CCTV단속,창원시 마산회원구 석전동양덕로,132 ,35.2261753,128.5886999
이동형CCTV단속,창원시 마산회원구 석전동양덕로,1 ,35.2261753,128.5886999
이동형CCTV단속,창원시 마산회원구 석전동양덕서8길,107 ,35.2310857,128.5793062
이동형CCTV단속,창원시 마산회원구 석전동양덕서로,3 ,35.2270587,128.5804569
이동형CCTV단속,창원시 마산회원구 석전동양덕옛1길,133 ,35.2264285,128.5742338
이동형CCTV단속,창원시 마산회원구 석전동양덕옛2길,608 ,35.2315054,128.5785749
이동형CCTV단속,창원시 마산회원구 석전동양덕옛2길,3 ,35.2315054,128.5785749
이동형CCTV단속,창원시 마산회원구 석전동양덕옛3길,1 ,35.2349515,128.5811079
이동형CCTV단속,창원시 마산회원구 석전동양덕천길,1 ,35.2301781,128.5663267
이동형CCTV단속,창원시 마산회원구 석전동팔용로,12 ,35.243226,128.5940338
이동형CCTV단속,창원시 마산회원구 석전동합성동6길,1 ,35.2303337,128.5758802
이동형CCTV단속,창원시 마산회원구 석전동합성옛길,3 ,35.2294284,128.5761036
이동형CCTV단속,창원시 마산회원구 석전동회성동7길,4 ,35.2325764,128.5661529
이동형CCTV단속,창원시 마산회원구 석전동회성동8길,2 ,35.2331967,128.565431
이동형CCTV단속,창원시 마산회원구 석전동회원동12길,9 ,35.2228425,128.572346
이동형CCTV단속,창원시 마산회원구 석전북17길,1 ,35.231259,128.5665507
이동형CCTV단속,창원시 마산회원구 석전북18길,2 ,35.2309706,128.5670508
이동형CCTV단속,창원시 마산회원구 석전북19길,1 ,35.2303485,128.5685354
이동형CCTV단속,창원시 마산회원구 석전북20길,1 ,35.2309413,128.5678189
이동형CCTV단속,창원시 마산회원구 석전북22길,3 ,35.2302099,128.5686049
이동형CCTV단속,창원시 마산회원구 석전초,1 ,35.2206349,128.5795296
