"","cctv.설치목적구분","cctv.위도","cctv.경도"
"1191","생활방범",35.247142,128.671747
"1192","생활방범",35.249291,128.671645
"1193","생활방범",35.249291,128.671645
"1194","생활방범",35.241137,128.687522
"1195","생활방범",35.247177,128.680854
"1196","생활방범",35.247497,128.665903
"1197","생활방범",35.240617,128.703643
"1198","생활방범",35.240617,128.703643
"1199","생활방범",35.240617,128.703643
"1200","생활방범",35.244894,128.685752
"1201","생활방범",35.2477422,128.6810215
"1202","생활방범",35.2444414,128.6775355
"1203","생활방범",35.2455565,128.6531955
"1204","생활방범",35.2455565,128.6531955
"1205","생활방범",35.2459771,128.659184
"1206","생활방범",35.2459771,128.659184
"1207","생활방범",35.2490315,128.6704908
"1208","생활방범",35.230952,128.693865
"1209","생활방범",35.230952,128.693865
"1210","생활방범",35.228185,128.69583
"1211","생활방범",35.228185,128.69583
"1212","생활방범",35.224618,128.693147
"1213","생활방범",35.224618,128.693147
"1214","생활방범",35.237716,128.686268
"1215","생활방범",35.237716,128.686268
"1216","생활방범",35.239702,128.682824
"1217","생활방범",35.239702,128.682824
"1218","생활방범",35.239702,128.682824
"1219","생활방범",35.228454,128.679885
"1220","생활방범",35.228454,128.679885
"1221","생활방범",35.231254,128.693197
"1222","생활방범",35.229272,128.69465
"1223","생활방범",35.229272,128.69465
"1224","생활방범",35.229272,128.69465
"1225","생활방범",35.22672,128.694974
"1226","생활방범",35.22672,128.694974
"1227","생활방범",35.22672,128.694974
"1228","생활방범",35.227978,128.689739
"1229","생활방범",35.226631,128.690365
"1230","생활방범",35.238008,128.683528
"1231","생활방범",35.238008,128.683528
"1232","생활방범",35.238008,128.683528
"1233","생활방범",35.23938,128.681659
"1234","생활방범",35.239482,128.683358
"1235","생활방범",35.239482,128.683358
"1236","생활방범",35.229793,128.689594
"1237","생활방범",35.236958,128.68551
"1238","생활방범",35.236958,128.68551
"1239","생활방범",35.230091,128.692516
"1240","생활방범",35.227965,128.691498
"1241","생활방범",35.2301639,128.6931364
"1242","생활방범",35.2301639,128.6931364
"1243","생활방범",35.2301639,128.6931364
"1244","생활방범",35.2319574,128.6918014
"1245","생활방범",35.2382485,128.6845397
"1246","생활방범",35.2382485,128.6845397
"1247","생활방범",35.2384169,128.6845214
"1248","생활방범",35.2384169,128.6845214
"1249","생활방범",35.2276615,128.6887955
"1250","생활방범",35.2276615,128.6887955
"1251","생활방범",35.2274946,128.6888356
"1252","생활방범",35.2274946,128.6888356
"1253","생활방범",35.242902,128.65988
"1254","생활방범",35.242324,128.654561
"1255","생활방범",35.243324,128.661374
"1256","생활방범",35.241179,128.663158
"1257","생활방범",35.238704,128.662886
"1258","생활방범",35.242174,128.657198
"1259","생활방범",35.242174,128.657198
"1260","생활방범",35.240859,128.658573
"1261","생활방범",35.241736,128.660262
"1262","생활방범",35.241736,128.660262
"1263","생활방범",35.239909,128.660644
"1264","생활방범",35.245402,128.66489
"1265","생활방범",35.240931,128.655816
"1266","생활방범",35.240931,128.655816
"1267","생활방범",35.240931,128.655816
"1268","생활방범",35.240931,128.655816
"1269","생활방범",35.240196,128.669224
"1270","생활방범",35.241616,128.664619
"1271","생활방범",35.241024,128.6615
"1272","생활방범",35.241024,128.6615
"1273","생활방범",35.242339,128.663006
"1274","생활방범",35.244566,128.658507
"1275","생활방범",35.245791,128.665754
"1276","생활방범",35.240906,128.657118
"1277","생활방범",35.240906,128.657118
"1278","생활방범",35.240912,128.658589
"1279","생활방범",35.244266,128.673324
"1280","생활방범",35.2402996,128.6597006
"1281","생활방범",35.2402996,128.6597006
"1282","생활방범",35.2420284,128.6563131
"1283","생활방범",35.2420284,128.6563131
"1284","생활방범",35.2418111,128.655986
"1285","생활방범",35.2395414,128.6628748
"1286","생활방범",35.2395414,128.6628748
"1287","생활방범",35.223374,128.660924
"1288","생활방범",35.229746,128.674019
"1289","생활방범",35.228125,128.674398
"1290","생활방범",35.225399,128.674022
"1291","생활방범",35.225057,128.675463
"1292","생활방범",35.222526,128.673428
"1293","생활방범",35.228627,128.676704
"1294","생활방범",35.231097,128.673084
"1295","생활방범",35.231097,128.673084
"1296","생활방범",35.217369,128.669351
"1297","생활방범",35.217369,128.669351
"1298","생활방범",35.222992,128.67558
"1299","생활방범",35.220036,128.672512
"1300","생활방범",35.220036,128.672512
"1301","생활방범",35.21869,128.667054
"1302","생활방범",35.21869,128.667054
"1303","생활방범",35.227666,128.675924
"1304","생활방범",35.227666,128.675924
"1305","생활방범",35.227666,128.675924
"1306","생활방범",35.227666,128.675924
"1307","생활방범",35.226517,128.674976
"1308","생활방범",35.226517,128.674976
"1309","생활방범",35.22449,128.673158
"1310","생활방범",35.22449,128.673158
"1311","생활방범",35.210238,128.682113
"1312","생활방범",35.210238,128.682113
"1313","생활방범",35.227253,128.6792
"1314","생활방범",35.229021,128.676708
"1315","생활방범",35.22449,128.673158
"1316","생활방범",35.225034,128.677603
"1317","생활방범",35.225034,128.677603
"1318","생활방범",35.22257,128.660418
"1319","생활방범",35.22257,128.660418
"1320","생활방범",35.219648,128.67687
"1321","생활방범",35.230317,128.674474
"1322","생활방범",35.230317,128.674474
"1323","생활방범",35.2215135,128.6743238
"1324","생활방범",35.2215135,128.6743238
"1325","생활방범",35.2207749,128.6635985
"1326","생활방범",35.2207749,128.6635985
"1327","생활방범",35.217196,128.684057
"1328","생활방범",35.217196,128.684057
"1329","생활방범",35.216089,128.684365
"1330","생활방범",35.214527,128.688117
"1331","생활방범",35.21834,128.683921
"1332","생활방범",35.21679,128.68629
"1333","생활방범",35.215597,128.687928
"1334","생활방범",35.215597,128.687928
"1335","생활방범",35.214743,128.691068
"1336","생활방범",35.213631,128.692184
"1337","생활방범",35.213631,128.692184
"1338","생활방범",35.21606,128.682674
"1339","생활방범",35.21606,128.682674
"1340","생활방범",35.217953,128.6855827
"1341","생활방범",35.217953,128.6855827
"1342","생활방범",35.217953,128.6855827
"1343","생활방범",35.215294,128.686244
"1344","생활방범",35.215294,128.686244
"1345","생활방범",35.218742,128.684386
"1346","생활방범",35.21878,128.684999
"1347","생활방범",35.2221,128.682533
"1348","생활방범",35.222358,128.684241
"1349","생활방범",35.217069,128.680127
"1350","생활방범",35.21398,128.687211
"1351","생활방범",35.21398,128.687211
"1352","생활방범",35.213987,128.694215
"1353","생활방범",35.213987,128.694215
"1354","생활방범",35.216989,128.687357
"1355","생활방범",35.217092,128.686591
"1356","생활방범",35.217286,128.68332
"1357","생활방범",35.217286,128.68332
"1358","생활방범",35.222292,128.684528
"1359","생활방범",35.222292,128.684528
"1360","생활방범",35.2225248,128.684511
"1361","생활방범",35.2225248,128.684511
"1362","생활방범",35.201004,128.698279
"1363","생활방범",35.221757,128.698689
"1364","생활방범",35.220574,128.698235
"1365","생활방범",35.225843,128.699086
"1366","생활방범",35.221764,128.698638
"1367","생활방범",35.224366,128.6978369
"1368","생활방범",35.228511,128.700423
"1369","생활방범",35.226981,128.702188
"1370","생활방범",35.226981,128.702188
"1371","생활방범",35.222404,128.702797
"1372","생활방범",35.223359,128.697009
"1373","생활방범",35.219861,128.699969
"1374","생활방범",35.222,128.70475
"1375","생활방범",35.20404,128.692954
"1376","생활방범",35.20404,128.692954
"1377","생활방범",35.221663,128.693789
"1378","생활방범",35.221663,128.693789
"1379","생활방범",35.221663,128.693789
"1380","생활방범",35.228718,128.698298
"1381","생활방범",35.228718,128.698298
"1382","생활방범",35.223372,128.69698
"1383","생활방범",35.223372,128.69698
"1384","생활방범",35.229399,128.70202
"1385","생활방범",35.229399,128.70202
"1386","생활방범",35.221542,128.700058
"1387","생활방범",35.221542,128.700058
"1388","생활방범",35.224676,128.702483
"1389","생활방범",35.213849,128.706464
"1390","생활방범",35.213849,128.706464
"1391","생활방범",35.229395,128.697196
"1392","생활방범",35.206013,128.711052
"1393","생활방범",35.221373,128.696114
"1394","생활방범",35.221373,128.696114
"1395","생활방범",35.221373,128.696114
"1396","생활방범",35.226606,128.70045
"1397","생활방범",35.226606,128.70045
"1398","생활방범",35.221591,128.703842
"1399","생활방범",35.221591,128.703842
"1400","생활방범",35.222319,128.696085
"1401","생활방범",35.2226786,128.6962718
"1402","생활방범",35.219861,128.699969
"1403","생활방범",35.230335,128.70388
"1404","생활방범",35.230335,128.70388
"1405","생활방범",35.230335,128.70388
"1406","생활방범",35.230066,128.69989
"1407","생활방범",35.230066,128.69989
"1408","생활방범",35.230066,128.69989
"1409","생활방범",35.2231496,128.7039494
"1410","생활방범",35.2231496,128.7039494
"1411","생활방범",35.2176605,128.7082255
"1412","생활방범",35.2176605,128.7082255
"1413","생활방범",35.2330602,128.6942784
"1414","생활방범",35.2331551,128.6949081
"1415","생활방범",35.2231263,128.6990268
"1416","생활방범",35.2284148,128.7016794
"1417","생활방범",35.204646,128.69987
"1418","생활방범",35.204646,128.69987
"1419","생활방범",35.205631,128.701386
"1420","생활방범",35.205631,128.701386
"1421","생활방범",35.208248,128.70306
"1422","생활방범",35.207203,128.704866
"1423","생활방범",35.207203,128.704866
"1424","생활방범",35.204609,128.70438
"1425","생활방범",35.206536,128.701264
"1426","생활방범",35.212147,128.692683
"1427","생활방범",35.212147,128.692683
"1428","생활방범",35.208101,128.702196
"1429","생활방범",35.208101,128.702196
"1430","생활방범",35.208447,128.703988
"1431","생활방범",35.209385,128.688452
"1432","생활방범",35.209385,128.688452
"1433","생활방범",35.210192,128.687046
"1434","생활방범",35.210192,128.687046
"1435","생활방범",35.210192,128.687046
"1436","생활방범",35.203655,128.705147
"1437","생활방범",35.203655,128.705147
"1438","생활방범",35.204884,128.70608
"1439","생활방범",35.204884,128.70608
"1440","생활방범",35.204867,128.702563
"1441","생활방범",35.204867,128.702563
"1442","생활방범",35.206336,128.700605
"1443","생활방범",35.206336,128.700605
"1444","생활방범",35.210853,128.687666
"1445","생활방범",35.210853,128.687666
"1446","생활방범",35.210759,128.686054
"1447","생활방범",35.210759,128.686054
"1448","생활방범",35.2023323,128.7007053
"1449","생활방범",35.2023323,128.7007053
"1450","생활방범",35.2048108,128.7006572
"1451","생활방범",35.2048108,128.7006572
"1452","생활방범",35.2074423,128.6917
"1453","생활방범",35.2077557,128.7040928
"1454","생활방범",35.2107975,128.6860363
"1455","생활방범",35.199681,128.712687
"1456","생활방범",35.199681,128.712687
"1457","생활방범",35.199681,128.712687
"1458","생활방범",35.18727,128.692082
"1459","생활방범",35.18727,128.692082
"1460","생활방범",35.18727,128.692082
"1461","생활방범",35.18727,128.692082
"1462","생활방범",35.199072,128.701648
"1463","생활방범",35.195522,128.7134
"1464","생활방범",35.199988,128.710845
"1465","생활방범",35.197378,128.707724
"1466","생활방범",35.188837,128.708096
"1467","생활방범",35.188837,128.708096
"1468","생활방범",35.184778,128.693007
"1469","생활방범",35.184778,128.693007
"1470","생활방범",35.183522,128.692879
"1471","생활방범",35.184005,128.69303
"1472","생활방범",35.189126,128.694134
"1473","생활방범",35.198883,128.710837
"1474","생활방범",35.198883,128.710837
"1475","생활방범",35.197717,128.711647
"1476","생활방범",35.197717,128.711647
"1477","생활방범",35.169188,128.700212
"1478","생활방범",35.169188,128.700212
"1479","생활방범",35.188917,128.726115
"1480","생활방범",35.188917,128.726115
"1481","생활방범",35.197729,128.713467
"1482","생활방범",35.198914,128.711847
"1483","생활방범",35.198914,128.711847
"1484","생활방범",35.1883703,128.6908801
"1485","생활방범",35.1996423,128.7114006
"1486","생활방범",35.2025361,128.7068006
"1487","생활방범",35.2025361,128.7068006
"1488","생활방범",35.1958955,128.7112196
"1489","생활방범",35.1958955,128.7112196
"1490","생활방범",35.166628,128.614973
"1491","생활방범",35.204987,128.627229
"1492","생활방범",35.197401,128.628288
"1493","생활방범",35.197401,128.628288
"1494","생활방범",35.172338,128.59423
"1495","생활방범",35.168694,128.614577
"1496","생활방범",35.168694,128.614577
"1497","생활방범",35.163751,128.610229
"1498","생활방범",35.163751,128.610229
"1499","생활방범",35.177767,128.647843
"1500","생활방범",35.177767,128.647843
"1501","생활방범",35.163877,128.608157
"1502","생활방범",35.163877,128.608157
"1503","생활방범",35.172306,128.5943348
"1504","생활방범",35.20686,128.70348
"1505","생활방범",35.097388,128.580604
"1506","생활방범",35.097388,128.580604
"1507","생활방범",35.120844,128.535339
"1508","생활방범",35.067639,128.628823
"1509","생활방범",35.067639,128.628823
"1510","생활방범",35.067639,128.628823
"1511","생활방범",35.06731,128.562899
"1512","생활방범",35.06731,128.562899
"1513","생활방범",35.06731,128.562899
"1514","생활방범",35.1300378,128.5573717
"1515","생활방범",35.1296434,128.5566153
"1516","생활방범",35.1317906,128.5635814
"1517","생활방범",35.12969,128.5319338
"1518","생활방범",35.1228718,128.5368145
"1519","생활방범",35.114246,128.5632514
"1520","생활방범",35.1077328,128.5485182
"1521","생활방범",35.1193094,128.5427307
"1522","생활방범",35.1168808,128.5950041
"1523","생활방범",35.0994151,128.5786409
"1524","생활방범",35.0955465,128.5569877
"1525","생활방범",35.0929047,128.6109582
"1526","생활방범",35.0951393,128.5851592
"1527","생활방범",35.0839046,128.5835012
"1528","생활방범",35.0840352,128.5852038
"1529","생활방범",35.0700466,128.5661336
"1530","생활방범",35.0805382,128.5643112
"1531","생활방범",35.0801416,128.5650456
"1532","생활방범",35.0708316,128.6054256
"1533","생활방범",35.0715729,128.5980445
"1534","생활방범",35.0702538,128.6354575
"1535","생활방범",35.0811267,128.6032847
"1536","생활방범",35.1214366,128.5800378
"1537","생활방범",35.114579,128.485543
"1538","생활방범",35.114579,128.485543
"1539","생활방범",35.11293,128.487093
"1540","생활방범",35.11293,128.487093
"1541","생활방범",35.119487,128.489796
"1542","생활방범",35.119487,128.489796
"1543","생활방범",35.117619,128.487807
"1544","생활방범",35.117619,128.487807
"1545","생활방범",35.117619,128.487807
"1546","생활방범",35.117181,128.486637
"1547","생활방범",35.115439,128.490851
"1548","생활방범",35.115439,128.490851
"1549","생활방범",35.1185648,128.4806715
"1550","생활방범",35.134271,128.476883
"1551","생활방범",35.134271,128.476883
"1552","생활방범",35.134854,128.4763
"1553","생활방범",35.134854,128.4763
"1554","생활방범",35.114773,128.488099
"1555","생활방범",35.114773,128.488099
"1556","생활방범",35.114773,128.488099
"1557","생활방범",35.114773,128.488099
"1558","생활방범",35.114773,128.488099
"1559","생활방범",35.114773,128.488099
"1560","생활방범",35.114266,128.479387
"1561","생활방범",35.115854,128.464401
"1562","생활방범",35.118025,128.471896
"1563","생활방범",35.114974,128.45885
"1564","생활방범",35.114974,128.45885
"1565","생활방범",35.137433,128.486647
"1566","생활방범",35.123524,128.482364
"1567","생활방범",35.146227,128.370303
"1568","생활방범",35.123036,128.374345
"1569","생활방범",35.123036,128.374345
"1570","생활방범",35.107381,128.448366
"1571","생활방범",35.129983,128.377064
"1572","생활방범",35.129983,128.377064
"1573","생활방범",35.138115,128.372399
"1574","생활방범",35.109064,128.405582
"1575","생활방범",35.117832,128.370331
"1576","생활방범",35.098652,128.407026
"1577","생활방범",35.072531,128.4392569
"1578","생활방범",35.1238831,128.3862911
"1579","생활방범",35.1245009,128.3854352
"1580","생활방범",35.1106298,128.4341082
"1581","생활방범",35.133257,128.566402
"1582","생활방범",35.142407,128.580126
"1583","생활방범",35.142407,128.580126
"1584","생활방범",35.1720368,128.5432969
"1585","생활방범",35.1695391,128.5462744
"1586","생활방범",35.1695391,128.5462744
"1587","생활방범",35.1331461,128.566337
"1588","생활방범",35.15665,128.579383
"1589","생활방범",35.15665,128.579383
"1590","생활방범",35.168179,128.571124
"1591","생활방범",35.168179,128.571124
"1592","생활방범",35.184983,128.550181
"1593","생활방범",35.184983,128.550181
"1594","생활방범",35.181315,128.55563
"1595","생활방범",35.181315,128.55563
"1596","생활방범",35.181589,128.556656
"1597","생활방범",35.181589,128.556656
"1598","생활방범",35.176769,128.5607
"1599","생활방범",35.176769,128.5607
"1600","생활방범",35.174623,128.558636
"1601","생활방범",35.174031,128.559154
"1602","생활방범",35.174031,128.559154
"1603","생활방범",35.169369,128.556655
"1604","생활방범",35.169369,128.556655
"1605","생활방범",35.178456,128.563421
"1606","생활방범",35.179865,128.56422
"1607","생활방범",35.179865,128.56422
"1608","생활방범",35.176999,128.566366
"1609","생활방범",35.179417,128.560115
"1610","생활방범",35.179417,128.560115
"1611","생활방범",35.176435,128.565672
"1612","생활방범",35.176435,128.565672
"1613","생활방범",35.178523,128.563539
"1614","생활방범",35.170732,128.556854
"1615","생활방범",35.178077,128.560146
"1616","생활방범",35.177918,128.561078
"1617","생활방범",35.1825544,128.5544505
"1618","생활방범",35.1817953,128.5561979
"1619","생활방범",35.1835038,128.5551854
"1620","생활방범",35.175875,128.55849
"1621","생활방범",35.177104,128.563346
"1622","생활방범",35.177104,128.563346
"1623","생활방범",35.176994,128.560776
"1624","생활방범",35.169369,128.556655
"1625","생활방범",35.181315,128.55563
"1626","생활방범",35.1827548,128.555112
"1627","생활방범",35.1768002,128.5626996
"1628","생활방범",35.1768002,128.5626996
"1629","생활방범",35.1767823,128.5624205
"1630","생활방범",35.1767823,128.5624205
"1631","생활방범",35.1768156,128.5620639
"1632","생활방범",35.1768156,128.5620639
"1633","생활방범",35.1772007,128.5633589
"1634","생활방범",35.1757022,128.5620479
"1635","생활방범",35.177855,128.5610384
"1636","생활방범",35.1775279,128.5617217
"1637","생활방범",35.1775279,128.5617217
"1638","생활방범",35.1776169,128.5615005
"1639","생활방범",35.1776169,128.5615005
"1640","생활방범",35.1780892,128.5599042
"1641","생활방범",35.1780892,128.5599042
"1642","생활방범",35.1750964,128.5616045
"1643","생활방범",35.186473,128.556584
"1644","생활방범",35.186473,128.556584
"1645","생활방범",35.187655,128.559924
"1646","생활방범",35.187655,128.559924
"1647","생활방범",35.181232,128.559715
"1648","생활방범",35.181232,128.559715
"1649","생활방범",35.182817,128.560557
"1650","생활방범",35.181442,128.559009
"1651","생활방범",35.181442,128.559009
"1652","생활방범",35.186453,128.554946
"1653","생활방범",35.111123,128.331708
"1654","생활방범",35.183694,128.561663
"1655","생활방범",35.183369,128.5615
"1656","생활방범",35.183615,128.56142
"1657","생활방범",35.18816,128.558423
"1658","생활방범",35.18816,128.558423
"1659","생활방범",35.1883207,128.5614966
"1660","생활방범",35.1883207,128.5614966
"1661","생활방범",35.192924,128.56184
"1662","생활방범",35.192924,128.56184
"1663","생활방범",35.190316,128.562275
"1664","생활방범",35.190316,128.562275
"1665","생활방범",35.192353,128.559428
"1666","생활방범",35.190128,128.560816
"1667","생활방범",35.189974,128.5613638
"1668","생활방범",35.1895393,128.5604652
"1669","생활방범",35.196906,128.56536
"1670","생활방범",35.196906,128.56536
"1671","생활방범",35.195547,128.563913
"1672","생활방범",35.196049,128.564232
"1673","생활방범",35.198877,128.558582
"1674","생활방범",35.196322,128.564224
"1675","생활방범",35.196322,128.564224
"1676","생활방범",35.200056,128.557742
"1677","생활방범",35.200056,128.557742
"1678","생활방범",35.196678,128.559334
"1679","생활방범",35.196561,128.559969
"1680","생활방범",35.19959,128.555691
"1681","생활방범",35.198309,128.565853
"1682","생활방범",35.1974946,128.567305
"1683","생활방범",35.1986813,128.5597902
"1684","생활방범",35.1977153,128.5574003
"1685","생활방범",35.1953983,128.5593903
"1686","생활방범",35.1953983,128.5593903
"1687","생활방범",35.203192,128.565479
"1688","생활방범",35.202409,128.565717
"1689","생활방범",35.202409,128.565717
"1690","생활방범",35.201529,128.559244
"1691","생활방범",35.20191,128.560295
"1692","생활방범",35.20623,128.562955
"1693","생활방범",35.20623,128.562955
"1694","생활방범",35.20623,128.562955
"1695","생활방범",35.201187,128.564063
"1696","생활방범",35.201187,128.564063
"1697","생활방범",35.205432,128.565127
"1698","생활방범",35.203192,128.565479
"1699","생활방범",35.2012865,128.5640976
"1700","생활방범",35.2012749,128.5643022
"1701","생활방범",35.2038841,128.562357
"1702","생활방범",35.2038841,128.562357
"1703","생활방범",35.20143,128.577836
"1704","생활방범",35.20143,128.577836
"1705","생활방범",35.197097,128.573193
"1706","생활방범",35.198367,128.574225
"1707","생활방범",35.198367,128.574225
"1708","생활방범",35.198367,128.574225
"1709","생활방범",35.198367,128.574225
"1710","생활방범",35.198367,128.574225
"1711","생활방범",35.205881,128.569484
"1712","생활방범",35.206545,128.572296
"1713","생활방범",35.205718,128.570748
"1714","생활방범",35.205474,128.570856
"1715","생활방범",35.205677,128.570598
"1716","생활방범",35.209422,128.572789
"1717","생활방범",35.209422,128.572789
"1718","생활방범",35.2101191,128.5682445
"1719","생활방범",35.213788,128.566981
"1720","생활방범",35.213788,128.566981
"1721","생활방범",35.214255,128.565185
"1722","생활방범",35.212266,128.563499
"1723","생활방범",35.212266,128.563499
"1724","생활방범",35.216183,128.562277
"1725","생활방범",35.20972,128.564357
"1726","생활방범",35.210758,128.562297
"1727","생활방범",35.210758,128.562297
"1728","생활방범",35.210758,128.562297
"1729","생활방범",35.210758,128.562297
"1730","생활방범",35.2148476,128.5641864
"1731","생활방범",35.21749743,128.5643413
"1732","생활방범",35.21749743,128.5643413
"1733","생활방범",35.2122175,128.5650007
"1734","생활방범",35.2122175,128.5650007
"1735","생활방범",35.2139504,128.5618401
"1736","생활방범",35.215502,128.569934
"1737","생활방범",35.215502,128.569934
"1738","생활방범",35.2143481,128.5701691
"1739","생활방범",35.2126793,128.5706123
"1740","생활방범",35.20568,128.58055
"1741","생활방범",35.208184,128.579954
"1742","생활방범",35.208184,128.579954
"1743","생활방범",35.207008,128.578385
"1744","생활방범",35.207008,128.578385
"1745","생활방범",35.204409,128.579579
"1746","생활방범",35.204409,128.579579
"1747","생활방범",35.207962,128.574364
"1748","생활방범",35.20825,128.57447
"1749","생활방범",35.208709,128.574876
"1750","생활방범",35.208709,128.574876
"1751","생활방범",35.2062709,128.5786963
"1752","생활방범",35.2062709,128.5786963
"1753","생활방범",35.2044296,128.5754044
"1754","생활방범",35.2020706,128.5680509
"1755","생활방범",35.2020706,128.5680509
"1756","생활방범",35.205668,128.5761485
"1757","생활방범",35.205668,128.5761485
"1758","생활방범",35.209152,128.584243
"1759","생활방범",35.209152,128.584243
"1760","생활방범",35.212924,128.577683
"1761","생활방범",35.21391,128.573825
"1762","생활방범",35.213369,128.572151
"1763","생활방범",35.213369,128.572151
"1764","생활방범",35.20985,128.56934
"1765","생활방범",35.213704,128.573828
"1766","생활방범",35.213704,128.573828
"1767","생활방범",35.213598,128.57125
"1768","생활방범",35.213598,128.57125
"1769","생활방범",35.214401,128.573101
"1770","생활방범",35.214701,128.573296
"1771","생활방범",35.218421,128.583198
"1772","생활방범",35.216063,128.582038
"1773","생활방범",35.217671,128.578788
"1774","생활방범",35.211472,128.579806
"1775","생활방범",35.218221,128.587964
"1776","생활방범",35.218221,128.587964
"1777","생활방범",35.213888,128.58296
"1778","생활방범",35.213888,128.58296
"1779","생활방범",35.213888,128.58296
"1780","생활방범",35.215073,128.580885
"1781","생활방범",35.215184,128.580527
"1782","생활방범",35.216409,128.588056
"1783","생활방범",35.216021,128.58799
"1784","생활방범",35.220607,128.584889
"1785","생활방범",35.220607,128.584889
"1786","생활방범",35.220296,128.584512
"1787","생활방범",35.220296,128.584512
"1788","생활방범",35.212844,128.585863
"1789","생활방범",35.2179176,128.5827506
"1790","생활방범",35.2179176,128.5827506
"1791","생활방범",35.2191437,128.5853939
"1792","생활방범",35.2191437,128.5853939
"1793","생활방범",35.2109121,128.5861647
"1794","생활방범",35.2172228,128.5876995
"1795","생활방범",35.2172228,128.5876995
"1796","생활방범",35.2175076,128.5879382
"1797","생활방범",35.2175076,128.5879382
"1798","생활방범",35.1829183,128.5551446
"1799","생활방범",35.234032,128.501603
"1800","생활방범",35.227487,128.504197
"1801","생활방범",35.231148,128.495012
"1802","생활방범",35.242473,128.503198
"1803","생활방범",35.205513,128.510577
"1804","생활방범",35.243572,128.510173
"1805","생활방범",35.264673,128.519041
"1806","생활방범",35.264673,128.519041
"1807","생활방범",35.261451,128.508679
"1808","생활방범",35.261451,128.508679
"1809","생활방범",35.192717,128.495758
"1810","생활방범",35.192717,128.495758
"1811","생활방범",35.233754,128.501305
"1812","생활방범",35.227577,128.503569
"1813","생활방범",35.227833,128.503062
"1814","생활방범",35.231185,128.495115
"1815","생활방범",35.259165,128.538339
"1816","생활방범",35.259165,128.538339
"1817","생활방범",35.259165,128.538339
"1818","생활방범",35.232665,128.498284
"1819","생활방범",35.232879,128.498874
"1820","생활방범",35.230851,128.509081
"1821","생활방범",35.230851,128.509081
"1822","생활방범",35.251004,128.523881
"1823","생활방범",35.246002,128.507013
"1824","생활방범",35.246002,128.507013
"1825","생활방범",35.242473,128.503198
"1826","생활방범",35.2576769,128.510152
"1827","생활방범",35.2576769,128.510152
"1828","생활방범",35.2554433,128.5095756
"1829","생활방범",35.2652401,128.5512212
"1830","생활방범",35.2397694,128.510173
"1831","생활방범",35.2517551,128.5111843
"1832","생활방범",35.265418,128.5293838
"1833","생활방범",35.2314379,128.5078338
"1834","생활방범",35.2007666,128.5208171
"1835","생활방범",35.2014784,128.5092998
"1836","생활방범",35.2430066,128.5029452
"1837","생활방범",35.2439858,128.5004737
"1838","생활방범",35.2439649,128.5007175
"1839","생활방범",35.2439649,128.5007175
"1840","생활방범",35.215911,128.576742
"1841","생활방범",35.215911,128.576742
"1842","생활방범",35.222743,128.571894
"1843","생활방범",35.222743,128.571894
"1844","생활방범",35.22133,128.572682
"1845","생활방범",35.220331,128.57513
"1846","생활방범",35.220331,128.57513
"1847","생활방범",35.22169,128.575226
"1848","생활방범",35.22169,128.575226
"1849","생활방범",35.22169,128.575226
"1850","생활방범",35.218077,128.573766
"1851","생활방범",35.218077,128.573766
"1852","생활방범",35.218077,128.573766
"1853","생활방범",35.219207,128.569946
"1854","생활방범",35.219207,128.569946
"1855","생활방범",35.219207,128.569946
"1856","생활방범",35.224749,128.571763
"1857","생활방범",35.224749,128.571763
"1858","생활방범",35.224749,128.571763
"1859","생활방범",35.220082,128.573395
"1860","생활방범",35.220082,128.573395
"1861","생활방범",35.220082,128.573395
"1862","생활방범",35.218113,128.577011
"1863","생활방범",35.218113,128.577011
"1864","생활방범",35.22133,128.572682
"1865","생활방범",35.223417,128.572339
"1866","생활방범",35.2201889,128.5790844
"1867","생활방범",35.223656,128.569087
"1868","생활방범",35.223656,128.569087
"1869","생활방범",35.21681,128.568566
"1870","생활방범",35.217063,128.565844
"1871","생활방범",35.217063,128.565844
"1872","생활방범",35.221351,128.565764
"1873","생활방범",35.221351,128.565764
"1874","생활방범",35.2174,128.559055
"1875","생활방범",35.221341,128.567321
"1876","생활방범",35.219422,128.563357
"1877","생활방범",35.221038,128.564557
"1878","생활방범",35.221038,128.564557
"1879","생활방범",35.217029,128.569704
"1880","생활방범",35.217029,128.569704
"1881","생활방범",35.223052,128.57004
"1882","생활방범",35.223052,128.57004
"1883","생활방범",35.222564,128.558188
"1884","생활방범",35.222564,128.558188
"1885","생활방범",35.222564,128.558188
"1886","생활방범",35.2168681,128.5644608
"1887","생활방범",35.2212833,128.5564781
"1888","생활방범",35.2188681,128.5632068
"1889","생활방범",35.228257,128.570241
"1890","생활방범",35.230861,128.567029
"1891","생활방범",35.230861,128.567029
"1892","생활방범",35.227175,128.567927
"1893","생활방범",35.227175,128.567927
"1894","생활방범",35.226745,128.572517
"1895","생활방범",35.226745,128.572517
"1896","생활방범",35.230084,128.568227
"1897","생활방범",35.230084,128.568227
"1898","생활방범",35.227646,128.572299
"1899","생활방범",35.227646,128.572299
"1900","생활방범",35.228257,128.570241
"1901","생활방범",35.2357483,128.5780552
"1902","생활방범",35.2356395,128.5773512
"1903","생활방범",35.2357998,128.5771233
"1904","생활방범",35.232696,128.571778
"1905","생활방범",35.233417,128.57546
"1906","생활방범",35.233417,128.57546
"1907","생활방범",35.233267,128.577551
"1908","생활방범",35.232761,128.577562
