"","parking_ID","parking_name","parking_adr","parking_lat","parking_lng","parking_pay","parking_time","C","D","floating_people","parking_area","remain","rpa","newdata.dansok_s","newdata.zone_s","newdata.pay_s","newdata.time_s","newdata.cctv_s","newdata.pop_s","score","ppg","ppr"
"312","414-2-000005","사림민원센터 앞 공영주차장","경상남도 창원시 의창구 창이대로 413번길",35.243603,128.683161,"무료","8시~24시",0,270,862.3104762,13,NA,NA,0.442503404417395,0.658529456529333,0.436733745542635,-1.17416175528883,0.326837859803831,0.412415010197905,171.028577212023,"B",2
"313","414-2-000149","명서상업지역 공영주차장","경상남도 창원시 의창구 창이대로113번길",35.243065,128.648172,"기본 30분 500원 / 추가 10분당 200원","8시~24시",0,1375,7808.40857128571,34,NA,NA,0.011108333717767,0.356509333587089,-2.28327466967904,-1.17416175528883,0.326837859803831,-1.83380775226607,114.032113498748,"D",4
"314","414-2-000031","신월동 101-2,3번지 공영주차장","경상남도 창원시 의창구 창이대로532번길",35.23307,128.689055,"무료","8시~24시",0,339,1475.57773842857,143,NA,NA,0.41556561267235,-1.21111892358932,0.436733745542635,-1.17416175528883,0.326837859803831,0.214097211480612,150.079537506213,"C",3
"315","414-2-000030","신월동 12-104번지 공영주차장","경상남도 창원시 의창구 창이대로570번길",35.231676,128.69314,"무료","8시~24시",0,8,1236.57690485714,20,NA,NA,0.544788932492782,0.557856082215252,0.436733745542635,-1.17416175528883,0.326837859803831,0.291385079470243,169.834399442359,"B",2
"316","414-2-000028","신월동 12-69번지 공영주차장","경상남도 창원시 의창구 창이대로576번길",35.231558,128.694015,"무료","8시~24시",0,70,3269.72642842857,28,NA,NA,0.520583960200133,0.442800797284873,0.436733745542635,-1.17416175528883,0.326837859803831,-0.366092928588692,161.867016789539,"B",2
"317","414-2-000027","신월동 13-60번지 공영주차장","경상남도 창원시 의창구 창이대로586번길",35.230536,128.694226,"무료","8시~24시",0,62,3385.85892857143,28,NA,NA,0.523707182431443,0.442800797284873,0.436733745542635,-1.17416175528883,0.326837859803831,-0.403647748821838,161.522700809521,"B",2
"318","414-2-000060","북면 신촌리 1462-1번지 공영주차장","경상남도 창원시 의창구 천주로1170번길 24",35.353172,128.61156,"무료","8시~24시",0,0,467.770833357143,183,NA,NA,0.547912154724091,-1.78639534824121,0.436733745542635,-1.17416175528883,0.326837859803831,0.540000874134238,148.909275306748,"C",3
"319","414-2-000061","북면 신촌리 407-1번지 공영주차장","경상남도 창원시 의창구 천주로1173번길 30",35.356468,128.608449,"무료","8시~24시",0,0,62.7702381071429,70,NA,NA,0.547912154724091,-0.161239448599615,0.436733745542635,-1.17416175528883,0.326837859803831,0.67096959116195,166.470521473441,"B",2
"320","414-2-000017","중동 739-17번지외 공영주차장","경상남도 창원시 의창구 천주로12번길 35",35.262788,128.622222,"무료","8시~24시",0,551,2218.50321428571,47,NA,NA,0.332800223542648,0.169544495575224,0.436733745542635,-1.17416175528883,0.326837859803831,-0.0261493401575418,160.65605229018,"B",2
"321","414-2-000024","동정동 231-4번지 공영주차장","경상남도 창원시 의창구 천주로56번길",35.268028,128.620304,"무료","8시~24시",0,0,337.641666657143,33,NA,NA,0.547912154724091,0.370891244203386,0.436733745542635,-1.17416175528883,0.326837859803831,0.582081923422732,170.902951724078,"B",2
"322","414-2-000092","사상지구 2공영주차장","경상남도 창원시 의창구 팔용동 사화로10번길",35.2558,128.607679,"무료","8시~24시",0,3034,9181.134405,11,NA,NA,-0.636569876500045,0.687293277761928,0.436733745542635,-1.17416175528883,0.326837859803831,-2.27771855975853,133.62414691561,"C",3
"323","414-2-000137","도계초등 공영주차장","경상남도 창원시 의창구 하남천동길 10",35.258941,128.639194,"기본 30분 500원 / 추가 10분당 200원","8시~24시",4,9435,2000.655833,39,NA,NA,-3.13553806432658,0.284599780505602,-2.28327466967904,-1.17416175528883,-3.24323722420724,0.0442979440426828,64.926860110466,"F",5
"324","414-2-000007","봉곡동 158-6번지 공영주차장","경상남도 창원시 의창구사림로29번길",35.247401,128.673759,"무료","8시~24시",0,63,387.915357142857,13,NA,NA,0.523316779652529,0.658529456529333,0.436733745542635,-1.17416175528883,0.326837859803831,0.565824464000732,173.370805502402,"B",2
"325","414-2-000002","사림동 36-3번지 공영주차장","경상남도 창원시 의창구창이대로 417번길",35.242414,128.683408,"무료","8시~24시",0,183,1570.80630985714,12,NA,NA,0.476468446182886,0.67291136714563,0.436733745542635,-1.17416175528883,0.326837859803831,0.183302284335671,169.220919477218,"B",2
"326","414-2-000008","용동근린공원부지 공영주차장","경상남도 창원시 의창구퇴촌로45번길",35.242828,128.689363,"무료","8시~24시",0,945,2104.34202414286,72,NA,NA,0.178981528650654,-0.19000326983221,0.436733745542635,-1.17416175528883,0.326837859803831,0.0107679996753479,155.891561085514,"C",3
"327","414-4-000164","팔용 주차장","경상남도 창원시 의창구 남산로17번길 17",35.260752,128.613239,"기본 30분 500원","8시~24시",0,1308,2029.17083342857,13,NA,NA,0.0372653199049842,0.658529456529333,-2.28327466967904,-1.17416175528883,0.326837859803831,0.0350767896395161,136.002730009098,"C",3
"328","414-4-000160","서원유통 주차장","경상남도 창원시 의창구 남산로17번길 25,25-1,27,29",35.260555,128.616392,"기본 30분 500원","8시~24시",0,152,2491.42749985714,55,NA,NA,0.48857093232921,0.054489210644845,-2.28327466967904,-1.17416175528883,0.326837859803831,-0.114407342605488,132.980542352045,"C",3
"329","414-4-000155","세준 주차장","경상남도 창원시 의창구 도계두리길 14",35.260438,128.63215,"기본 30분 500원","8시~24시",0,924,3225.553333,20,NA,NA,0.187179987007841,0.557856082215252,-2.28327466967904,-1.17416175528883,0.326837859803831,-0.351808273940589,132.626292301185,"C",3
"330","414-4-000169","유)천주산골프랜드","경상남도 창원시 의창구 북면 동전로",35.306825,128.599775,"기본 30분 500원","8시~24시",0,895,4169.76238085714,72,NA,NA,0.198501667596338,-0.19000326983221,-2.28327466967904,-1.17416175528883,0.326837859803831,-0.657145720487977,122.207541121121,"D",4
"331","414-4-000173","북면주차장","경상남도 창원시 의창구 북면 천주로(민속두부마을인근)",35.343527,128.608283,"기본 30분 500원","8시~24시",0,94,25.5190476214286,40,NA,NA,0.511214293506204,0.270217869889305,-2.28327466967904,-1.17416175528883,0.326837859803831,0.683015846606728,143.338494448382,"C",3
"332","414-4-000161","소계주차장","경상남도 창원시 의창구 소계로90번길",35.258087,128.600523,"기본 30분 500원","8시~24시",1,262,1130.995833,29,NA,NA,0.445626626648704,0.428418886668576,-2.28327466967904,-1.17416175528883,-0.565680911198937,0.325527788606275,131.764559657567,"C",3
"333","414-4-000162","토월 주차장","경상남도 창원시 의창구 신월로 37",35.228704,128.692314,"기본 30분 500원","8시~24시",0,3053,3160.37476214286,9,NA,NA,-0.643987529299406,0.716057098994523,-2.28327466967904,-1.17416175528883,0.326837859803831,-0.330730888121957,126.107401164091,"C",3
"334","414-4-000170","배정 빌딩","경상남도 창원시 의창구 용지로 145",35.228483,128.680349,"기본 30분 500원","8시~24시",3,5267,13949.5800014286,14,NA,NA,-1.50833928181432,0.644147545913036,-2.28327466967904,-1.17416175528883,-2.35071845320447,-3.81973407604484,55.0791930988154,"F",5
"335","414-4-000177","고려야간주차장","경상남도 창원시 의창구 원이대로 279-19",35.242283,128.650919,"기본 30분 500원","8시~24시",0,2712,6010.26440485714,13,NA,NA,-0.510860181689837,0.658529456529333,-2.28327466967904,-1.17416175528883,0.326837859803831,-1.25232555873338,117.647451509421,"D",4
"336","414-4-000175","정우상가유료주차장","경상남도 창원시 의창구 원이대로 587",35.228371,128.679447,"기본 30분 500원","8시~24시",3,3722,15136.3129771429,20,NA,NA,-0.905166988392665,0.557856082215252,-2.28327466967904,-1.17416175528883,-2.35071845320447,-4.20349868554581,56.4103553010443,"F",5
"337","414-4-000176","명서시장주차장","경상남도 창원시 의창구 원이대로189번길",35.248981,128.64474,"기본 30분 500원","8시~24시",0,1344,2196.95666642857,67,NA,NA,0.0232108198640914,-0.118093716750723,-2.28327466967904,-1.17416175528883,0.326837859803831,-0.0191816374866737,127.553369004627,"C",3
"338","414-4-000159","고려 주차장","경상남도 창원시 의창구 원이대로261번길",35.245581,128.651092,"기본 30분 500원","8시~24시",0,695,1048.84178571429,25,NA,NA,0.276582223379076,0.485946529133765,-2.28327466967904,-1.17416175528883,0.326837859803831,0.352094688254909,139.840248756037,"C",3
"339","414-4-000171","성암빌딩","경상남도 창원시 의창구 원이대로589번길 2",35.228178,128.680083,"기본 30분 500원","8시~24시",3,4889,14743.7789285714,11,0,0,-1.36076703138494,0.687293277761928,-2.28327466967904,-1.17416175528883,-2.35071845320447,-4.07656138882564,54.41809979379,"F",5
"340","414-4-000158","초원 주차장","경상남도 창원시 의창구 읍성로 95-1",35.264513,128.628445,"기본 30분 500원","8시~24시",0,2020,1354.89809557143,12,NA,NA,-0.240701458681563,0.67291136714563,-2.28327466967904,-1.17416175528883,0.326837859803831,0.25312248250918,135.547338258092,"C",3
"341","414-4-000154","소답종로 주차장","경상남도 창원시 의창구 읍성로34번길 10-1",35.264096,128.621969,"기본 30분 500원","8시~24시",0,7289,2532.59142857143,18,NA,NA,-2.2977337007778,0.586619903447847,-2.28327466967904,-1.17416175528883,0.326837859803831,-0.127718895711237,110.305687417948,"D",4
"342","414-4-000166","소답 주차장","경상남도 창원시 의창구 의안로18번길 29-1",35.262979,128.627071,"기본 30분 500원","8시~24시",0,1776,1849.45940442857,6,NA,NA,-0.145443180626623,0.759202830843415,-2.28327466967904,-1.17416175528883,0.326837859803831,0.0931917049443154,135.763527899971,"C",3
"343","414-4-000167","대성 주차장","경상남도 창원시 의창구 의안로18번길 7",35.263136,128.624665,"기본 30분 500원","8시~24시",0,1420,1584.08833357143,10,NA,NA,-0.0064597913333491,0.701675188378225,-2.28327466967904,-1.17416175528883,0.326837859803831,0.179007155820322,137.436239877012,"C",3
"344","414-4-000181","KTX창원역 제 2 주차장","경상남도 창원시 의창구 의창대로 51-11",35.255987,128.605291,"기본 30분 500원","8시~24시",0,408,3795.99761914286,42,NA,NA,0.388627820927306,0.24145404865671,-2.28327466967904,-1.17416175528883,0.326837859803831,-0.536278018351215,129.632052860688,"C",3
"345","414-4-000157","창원역광장주차장","경상남도 창원시 의창구 의창대로 67",35.257935,128.606866,"기본 30분 500원","8시~24시",0,1090,2741.27964271429,62,NA,NA,0.122373125708169,-0.0461841636692364,-2.28327466967904,-1.17416175528883,0.326837859803831,-0.195204296932001,127.503860999429,"C",3
"346","414-4-000156","성원 주차장","경상남도 창원시 의창구 의창대로 914-1",35.268526,128.645391,"기본 30분 500원","8시~24시",0,0,96.1695238,8,NA,NA,0.547912154724091,0.73043900961082,-2.28327466967904,-1.17416175528883,0.326837859803831,0.660168961118097,148.07921560289,"C",3
"347","414-4-000168","경남주차장","경상남도 창원시 의창구 의창대로156번길 20",35.260159,128.614443,"기본 30분 500원","8시~24시",0,1136,3470.04416657143,15,NA,NA,0.104414597878139,0.629765635296739,-2.28327466967904,-1.17416175528883,0.326837859803831,-0.4308714930406,131.727101749702,"C",3
"348","414-4-000174","뉴금호주차장","경상남도 창원시 의창구 의창대로289번길",35.263345,128.629613,"기본 30분 500원","8시~24시",0,285,952.467500014286,74,NA,NA,0.43664736273369,-0.218767091064804,-2.28327466967904,-1.17416175528883,0.326837859803831,0.383260115418787,134.705418219236,"C",3
"349","414-4-000182","사계절 유료주차장","경상남도 창원시 의창구 지귀로24번길 21~22",35.244315,128.651869,"기본 30분 500원","8시~24시",0,1595,2291.54571428571,18,NA,NA,-0.0747802776432449,0.586619903447847,-2.28327466967904,-1.17416175528883,0.326837859803831,-0.0497697560919707,133.314713045486,"C",3
"350","414-4-000165","종합 주차장","경상남도 창원시 의창구 창원대로 5",35.254972,128.606382,"기본 30분 500원","8시~24시",0,2342,9535.34904771429,16,NA,NA,-0.366411153491772,0.615383724680441,-2.28327466967904,-1.17416175528883,0.326837859803831,-2.39226416253742,107.261098434872,"D",4
"351","414-4-000180","창원문성대학 주차장","경상남도 창원시 의창구 창원천로94번길",35.237872,128.657382,"기본 30분 500원","8시~24시",0,847,1589.34714271429,513,NA,NA,0.217241000984196,-6.53242585161934,-2.28327466967904,-1.17416175528883,0.326837859803831,0.177306566994993,67.3152315119581,"F",5
"352","414-4-000178","언양각 식당 주차장","경상남도 창원시 의창구 창이대로492번길",35.236703,128.687285,"기본 30분 500원","8시~24시",0,2045,3935.55226157143,7,NA,NA,-0.250461528154406,0.744820920227117,-2.28327466967904,-1.17416175528883,0.326837859803831,-0.581407069242729,127.823537576659,"C",3
"353","414-4-000179","더원 주차장","경상남도 창원시 의창구 창이대로81번길 8",35.240037,128.647869,"기본 30분 500원","8시~24시",0,207,6739.49333357143,14,NA,NA,0.467098779488957,0.644147545913036,-2.28327466967904,-1.17416175528883,0.326837859803831,-1.48814293365414,124.925048265838,"D",4
"354","414-4-000163","도계 주차장","경상남도 창원시 의창구 태복산로3번길",35.254045,128.637644,"기본 30분 500원","8시~24시",0,543,6724.00392857143,20,NA,NA,0.335923445773957,0.557856082215252,-2.28327466967904,-1.17416175528883,0.326837859803831,-1.48313398422502,122.800469786002,"D",4
"355","414-4-000172","팔용종합상가 번영회 주차장","경상남도 창원시 의창구 팔용로 438",35.255297,128.613451,"기본 30분 500원","8시~24시",1,15099,16161.4988128571,98,NA,NA,-5.34677940409372,-0.563932945855941,-2.28327466967904,-1.17416175528883,-0.565680911198937,-4.53502233067922,15.3114798320431,"F",5
